PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11174880;"Clínica San Vicente";"";"";"";"Metro: Mirasierra (línea 9).  Bus: 49.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f44f5be190212710VgnVCM1000001d4a900aRCRD";"VENTISQUERO DE LA CONDESA";"AVENIDA";"V";"46";"4";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439249";"4482788";"40.493572790428324";"-3.716891138866988";"916 318 212";"";"info@clinicasanvicente.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"; 
10613510;"Clínica Universidad de Navarra en Madrid";"";"";"";"Bus: 114, 104, 146.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b940308874a61610VgnVCM2000001f4a900aRCRD";"MARQUESADO DE SANTA MARTA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"8";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"447014";"4477655";"40.44786310469968";"-3.624832954153384";"913 531 920";"913 508 677";"madridcunatpacte@unav.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"; 
8870;"CMSc Centro Municipal de Salud Comunitaria  Chamberí";"";"Horario de invierno   De lunes a viernes de 8 a 20 horas.  del 21 de diciembre al 8 de enero de 8 a 15 horas.  Anticoncepción de urgencia (pildora postcoital): De lunes a viernes de 9 a 20 horas. Póngase en contacto teléfonico con el centro.  Vacunación: con cita previa   Horario Semana San Isidro: 8:30 a 19:30 horas  Horario de verano (antes de acudir, póngase en contacto telefónico con el centro)   Del 1 al 19 de agosto cerrado Del 22 al 31 de agosto cerrado tardes";"";"Metro: Iglesia  Bus: 3 , 5 , 16 , 40 , 61 , 147 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de Influencia:  Distrito de Chamartín: Barrios de Prosperidad, El Viso y Ciudad Jardín Distrito de Chamberí.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1b24b6faa61c010VgnVCM1000000b205a0aRCRD";"RAFAEL CALVO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"440985";"4476318";"40.43353205080221";"-3.6970827354853677";"CITACIONES:  915 886 784 / 915 886 783";"";"cmschamberi@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8866;"CMSc Centro Municipal de Salud Comunitaria Arganzuela";"";"Antes de acudir, póngase en contacto telefónico con el centro       Horario  De lunes a viernes de 8:00 a 20:00 horas  Anticoncepción de urgencia (pildora postcoital):  De lunes a viernes de 8:30 a 15 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.  Vacunación: cita previa  Horario Semana San Isidro: 8:30 a 19:30 horas  Del 20 de julio 5 de agosto cerrado tardes";"";"Metro: Puerta de Toledo, Acacias, Pirámides, Embajadores Bus: 3, 6, 17, 18, 23, 34, 35, 36, 41, 60, 62, 116, 118, 119, 148 y circular Renfe: Pirámides, Embajadores Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia  Distrito de Arganzuela: Imperial, Acacias, Chopera, Legazpi, Delicias, Palos de Moguer, Atocha, Comillas Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan en el CMSc Centro Municipal de Salud Comunitaria Arganzuela actualmente los puede consultar en la  Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe324b6faa61c010VgnVCM1000000b205a0aRCRD";"CONCEJAL BENITO MARTIN LOZANO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"2";"ACACIAS";"2";"ARGANZUELA";"439685";"4473029";"40.40569156269297";"-3.710819612821558";"CITACIONES: 913 541 784/ 913 541 785";"";"cmsarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8880;"CMSc Centro Municipal de Salud Comunitaria Carabanchel";"";"Horario de invierno   De lunes a viernes de 8:00 a 20:00 horas   Anticoncepción de urgencia (píldora postcoital): De lunes a viernes de 8:30 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto telefónico con el centro  Vacunación: Cita previa   Navidades: del 27 al 30 de Diciembre, solo horario de mañana   Horario Semana San Isidro: 8:30 a 19:30 horas";"";"Bus: 34 , 35 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia  Distrito de Carabanchel: Comillas, Abrantes, Buenavista, Opañel, Puerta Bonita, Vista Alegre, San Isidro. Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan en el CMSc Centro Municipal de Salud Comunitaria Carabanchel actualmente los puede consultar en la  Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45624b6faa61c010VgnVCM1000000b205a0aRCRD";"EUGENIA DE MONTIJO";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436587";"4470216";"40.37830205060461";"-3.748252006016631";"CITACIONES:913 696 072 / 913 602 200";"";"cmscarabanchel@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8882;"CMSc Centro Municipal de Salud Comunitaria Centro";"";"Horario de invierno   De lunes a viernes de 8:00 a 20:00 horas   Horario Semana San Isidro: 8:30 a 19:30 horas  Horario de verano (antes de acudir, póngase en contacto telefónico con el centro)   Julio y agosto cerrado tardes";"";"Metro: CallaoBus: 1 , 2 , 44 , 46 , 74 , 75 , 133 , 146 , 147 , 148 , 202 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"ÁMBITO DE INFLUENCIA   Distrito de Centro: Palacio, Embajadores, Universidad, Cortes, Sol, Justicia Distrito de Moncloa: Casa de Campo, Arg&amp;uuml;elles, Ciudad Universitaria, Valdezarza, Valdemarín, El Plantío, Aravaca  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan en el CMSc Centro Municipal de Salud Comunitaria Centro actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b824b6faa61c010VgnVCM1000000b205a0aRCRD";"NAVAS DE TOLOSA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28013";"6";"SOL";"1";"CENTRO";"440026";"4474527";"40.419201879815446";"-3.7069422925635527";"CITACIONES: 915 889 661 / 915 889 660";"";"cmscentro@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8881;"CMSc Centro Municipal de Salud Comunitaria Ciudad Lineal";"";"Antes de acudir, póngase en contacto telefónico con el centro    Horario   De lunes a viernes de 8:00 a 20:00 horas  Horario Semana San Isidro:  8:30 a 19:30 horas";"";"Metro: L2 Autobuses: 106, 113 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia: Distrito Ciudad Lineal  Barrios: Ventas, Pueblo Nuevo, Quintana, Concepción, San Pascual, San Juan Bautista, Colina, Atalaya, Costillares Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38d24b6faa61c010VgnVCM1000000b205a0aRCRD";"DE AGUSTÍN GONZALEZ";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"445107";"4475424";"40.427642192384596";"-3.6471432101293173";"Citaciones: 914 061 578 / 914 064 134";"";"cmsciudadlineal@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8867;"CMSc Centro Municipal de Salud Comunitaria Fuencarral";"";"Horario de invierno:    De lunes a viernes de 8:00 a 20:00 horas.  Anticoncepción de urgencia:  De lunes a viernes de 8:30 a 20:00 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Horario Semana San Isidro: 8:30 a 19:30 horas  Horario de verano (antes de acudir, póngase en contacto telefónico con el centro)    Del 3 de agosto al 14 de agosto: de 8:00 a 14:00 horas";"";"Metro: Barrio del Pilar Bus: 83 , 128 , 132 , 134, 137, 49 Interurbano: 602 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Fuencarral - El Pardo.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ef24b6faa61c010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"38";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"CITACIONES: 91 588 68 71 / 91 588 68 73";"";"cmsfuencarral@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
17433;"CMSc Centro Municipal de Salud Comunitaria Hortaleza";"";"Antes de acudir, póngase en contacto teléfonico con el centro   Horario de invierno   De lunes a viernes de 8:00 a 20:00 horas   Anticoncepción de urgencia (pildora postcoital):  De lunes a viernes de 9 a 17 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.  Vacunación: con cita previa  Horario de Semana San Isidro: 8:30 a 19:30 horas  Del 16 al 26 de agosto cerrado tardes";"";"Bus: 73 , 120 , 122 Metro: L 4, estación Canillas Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Hortaleza Distrito de Barajas.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aec4e35bba51c010VgnVCM2000000c205a0aRCRD";"JUAN CLEMENTE NUÑEZ";"CALLE";"V";"3";"";"";"";"frente a Silvano 157";"MADRID";"MADRID";"28043";"";"";"";"HORTALEZA";"446841";"4479247";"40.46218555303646";"-3.627022202641673";"CITACIONES: 917 489 197 / 917 489 207";"";"cmshortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8876;"CMSc Centro Municipal de Salud Comunitaria Latina";"";"Antes de acudir, póngase en contacto telefónico con el centro   Horario: De lunes a viernes de 8:00 a 14 horas.  Anticoncepción de urgencia (pildora postcoital): De lunes a viernes de 9 a 14 horas, tardes no hay servicio. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro. Otros servicios y talleres: con cita previa   Horario Semana San Isidro: de 8:30 a 14 horas.";"";"Metro: Alto de Extremadura Bus: 31 , 33 , 36 , 39 , 65 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Latina.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4234b6faa61c010VgnVCM1000000b205a0aRCRD";"EXTREMADURA";"PASEO";"V";"147";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437283";"4473479";"40.40955885950758";"-3.7391695341734";"CITACIONES:  914 649 972 / 914 794 666";"";"cmslatina@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
148488;"CMSc Centro Municipal de Salud Comunitaria Puente de Vallecas";"";"Antes de acudir, póngase en contacto telefónico con el centro     Horario    De lunes a viernes de 8 a 20:00 horas   Anticoncepción de urgencia (pildora postcoital):  de lunes a viernes de 9 a 20:30 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Horario Semana San Isidro: de 8:30 a 19:30 horas.  Del 8 al 12 de agosto cerrado tardes";"";"Metro: Nueva Numancia Bus: 10 , 24 , 54 , 57 , 58 , 111 , 140 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Puente de Vallecas: Entrevías, Palomeras Bajas, Numancia, San Diego, Palomeras Altas, Portazgo   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f759ac2e6481c010VgnVCM1000000b205a0aRCRD";"CONCORDIA";"CALLE";"NUM";"15";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443512";"4471842";"40.39525784370076";"-3.665615521144969";"CITACIONES: 915 886 016 / 915 133 025";"";"cmsvallecasp@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8872;"CMSc Centro Municipal de Salud Comunitaria Salamanca Retiro";"";"Atención a la ciudadanía con cita previa   Horario   De 8:00 a 15:00 horas  Anticoncepción de urgencia (píldora postcoital): de lunes a viernes de 9 a 14 horas  Horario de verano ySemana de San Isidro:  De 8:00 a 14:00 horas";"";"Metro: Velázquez (línea 9) y Nuñez de Balboa (líneas 4 y 5)  Autobús: 1, 9, 19, 21, 29, 51, 52, 53 y 74 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Retiro: Pacífico, Adelfas, Estrella, Ibiza, Jerónimos, Niño Jesús  Distrito de Salamanca: Recoletos, Goya, Fuente del Berro, Guindalera, Lista, Castellana  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b434b6faa61c010VgnVCM1000000b205a0aRCRD";"NUÑEZ DE BALBOA";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"442103";"4475356";"40.426826159507435";"-3.6825349481985135";"CITACIONES: 913 601 530 / 913 697 721";"";"cmssalamancaretiro@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8871;"CMSc Centro Municipal de Salud Comunitaria Salud Tetuán";"";"Antes de acudir, póngase en contacto telefónico con el centro     Horario   De lunes a viernes de 8:00 a 20:00 horas  Anticoncepción de urgencia (pildora postcoital):  De lunes a viernes de 8:30 a 20:30 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.  Vacunación: con cita previa   Semana San Isidro: de 8:30 a 19:30 horas.  Horario verano   Del 1 de julio al 31 de agosto de 8:30 a 14:00 horas";"";"Metro: Valdeacederas, Plaza de Castilla  Bus: 42 , 49 , 124 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Chamartín: Barrios de Hispanoamérica , Nueva España y Castilla Distrito de Tetuán.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71734b6faa61c010VgnVCM1000000b205a0aRCRD";"AGUILEÑAS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"441196";"4479654";"40.46548064796593";"-3.6936383781020643";"CITACIONES: 915 886 675/ 915 886 689";"";"cmstetuan@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
4645539;"CMSc Centro Municipal de Salud Comunitaria San Blas";"";"Antes de acudir, póngase en contacto telefónico con el centro   Horario: De lunes a viernes de 8:00 a 20:00 horas  Anticoncepción de urgencia (pildora postcoital): Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro. Prueba rápida del VIH con cita previa:mañanas de 9 a 13 horas, martes, miércoles y jueves por la tarde de 15 a 19 horas.    Semana San Isidro: de 8:30 a 19:30 horas.";"El Servicio de Prevención y Promoción de la Salud, dependiente de la Dirección del Instituto de Salud Pública, tiene como función principal el desarrollo en la ciudad de Madrid de actividades específicas preventivas y de promoción de la Salud dirigidas a los tres grandes grupos de edad: infanto-juvenil, adulto y mayor. La mujer recibe una atención específica aplicada a estos tres grupos. Se realizan también otras actividades de carácter transversal sobre dichos grupos y actividades dirigidas a reducir desigualdades.";"Autobus: 38, 48, 153 Metro: San Blas Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia: Barrios de Simancas, Salvador, Hellín, Amposta, Arcos y Rosas Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40b3b8facf715110VgnVCM1000000b205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447403";"4475213";"40.425889776910964";"-3.620048048164773";"CITACIONES: 917 609 656/47";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8878;"CMSc Centro Municipal de Salud Comunitaria Usera";"";"Atención a la ciudadanía con cita previa   Del 16 al 27 de agosto el centro permanecerá abierto sólo en horario de mañana   Horario: de lunes a viernes de 8:00 a 20 horas  Anticoncepción de urgencia Consulta joven para menores de 25 años   Horario Semana San Isidro: 8:30 a 19:30 horas";"";"Bus: 6 , 60 , 78 , 81 Metro: Plaza Elíptica Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Usera: Orcasitas, Orcasur, San Fermín, Almendrales, Moscardó, Zofío, Pradolongo  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7934b6faa61c010VgnVCM1000000b205a0aRCRD";"AVENA";"CALLE";"V";"3";"";"";"";"(Esquina a calle Heno)";"MADRID";"MADRID";"28026";"6";"ZOFIO";"12";"USERA";"439249";"4469929";"40.37773347929677";"-3.7156736251996945";"CITACIONES: 914 609 850 / 914 607 200";"";"cmsusera@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8877;"CMSc Centro Municipal de Salud Comunitaria Vicálvaro";"";"Antes de acudir, póngase en contacto telefónico con el centro   Horario de invierno De lunes a viernes de 8:00 a 20:00 horas  Anticoncepción de urgencia (pildora postcoital): De lunes a viernes de 8:30 a 20 horas, excepto martes y jueves de 14 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro. Vacunación: con cita previa   Horario Semana San Isidro: de 8:30 a 19:30 horas   Horario de verano (antes de acudir, póngase en contacto telefónico con el centro)  Del 1 de julio al 31 de agosto: de 8:30 a 20:00 horas";"";"Metro: Vicálvaro Bus: 4 , 100 , 106 , 130, E3 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Moratalaz: Pavones, Horcajo, Marroquina, Media Legua, Fontarrón, Vinateros    Distrito de Vicálvaro: Casco Histórico de Vicálvaro, Ambroz   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1eb34b6faa61c010VgnVCM1000000b205a0aRCRD";"CALAHORRA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"448180";"4473179";"40.40760589417718";"-3.610734756927216";"Citaciones: 917 602 401 / 917 753 260 / 917 753 262";"";"cmsvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
8873;"CMSc Centro Municipal de Salud Comunitaria Villa de Vallecas";"";"Horario de invierno   De lunes a viernes de 8:00 a 20:00 horas  Anticoncepción de urgencia (pildora postcoital):  De lunes a viernes de 9 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.  Vacunación: con cita previa   Horario Semana San Isidro: 8:30 a 19:30 horas  Horario de verano (antes de acudir, póngase en contacto telefónico con el centro)    Del 1 de julio al 30 de agosto: de 8:00 a 14:00 horas";"";"Metro: Villa de Vallecas Bus: 54 , 58 , 130 , 143 Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Ámbito de influencia:   Distrito de Villa de Vallecas. Barrios:  Casco histórico de Vallecas Santa Eugenia Ensanche de Vallecas    Los programas marco de salud de abordaje prioritario que desarrollan los CMSc Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64e34b6faa61c010VgnVCM1000000b205a0aRCRD";"SIERRA GADOR";"CALLE";"V";"68";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447199";"4470097";"40.37978858026883";"-3.622040199057613";"CITACIONES: 917 791 312 / 913 807 910";"";"cmsvallecasv@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"; 
